Date,Time,Antenna,Power,Tower,M_ID,Year
8/2/2019,15:12:45,3,69,T5b,162,2019
8/2/2019,15:12:46,3,69,T5b,162,2019
8/2/2019,15:12:50,1,58,T5b,162,2019
8/2/2019,15:12:51,1,59,T5b,162,2019
8/2/2019,15:12:53,1,61,T5b,162,2019
8/2/2019,15:13:02,3,71,T5b,162,2019
8/2/2019,15:13:03,3,71,T5b,162,2019
8/2/2019,15:13:05,3,70,T5b,162,2019
8/2/2019,15:13:08,1,63,T5b,162,2019
8/2/2019,15:13:10,1,63,T5b,162,2019
8/2/2019,15:13:20,3,70,T5b,162,2019
8/2/2019,15:13:22,3,70,T5b,162,2019
8/2/2019,15:13:26,1,61,T5b,162,2019
8/2/2019,15:13:27,1,61,T5b,162,2019
8/2/2019,15:13:29,1,60,T5b,162,2019
8/2/2019,15:13:37,3,69,T5b,162,2019
8/2/2019,15:13:39,3,69,T5b,162,2019
8/2/2019,15:13:41,3,68,T5b,162,2019
8/2/2019,15:13:56,3,68,T5b,162,2019
8/2/2019,15:13:58,3,69,T5b,162,2019
8/2/2019,15:14:00,3,68,T5b,162,2019
8/2/2019,15:14:03,1,60,T5b,162,2019
8/2/2019,15:14:05,1,59,T5b,162,2019
8/2/2019,15:14:15,3,68,T5b,162,2019
8/2/2019,15:14:17,3,69,T5b,162,2019
8/2/2019,15:14:20,1,58,T5b,162,2019
8/2/2019,15:14:22,1,58,T5b,162,2019
8/2/2019,15:14:23,1,60,T5b,162,2019
8/2/2019,15:14:32,3,70,T5b,162,2019
8/2/2019,15:14:34,3,70,T5b,162,2019
8/2/2019,15:14:35,3,71,T5b,162,2019
8/2/2019,15:14:39,1,62,T5b,162,2019
8/2/2019,15:14:40,1,62,T5b,162,2019
8/2/2019,15:14:51,3,70,T5b,162,2019
8/2/2019,15:14:52,3,71,T5b,162,2019
8/2/2019,15:14:56,1,61,T5b,162,2019
8/2/2019,15:14:57,1,61,T5b,162,2019
8/2/2019,15:14:59,1,61,T5b,162,2019
8/2/2019,15:15:08,3,62,T5b,162,2019
8/2/2019,15:15:09,3,64,T5b,162,2019
8/2/2019,15:15:11,3,69,T5b,162,2019
8/2/2019,15:15:35,1,60,T5b,162,2019
8/2/2019,15:15:47,3,72,T5b,162,2019
8/2/2019,15:15:53,1,58,T5b,162,2019
8/2/2019,15:16:02,3,64,T5b,162,2019
8/2/2019,15:16:04,3,66,T5b,162,2019
8/2/2019,15:16:05,3,65,T5b,162,2019
8/2/2019,15:16:20,3,66,T5b,162,2019
8/2/2019,15:16:22,3,67,T5b,162,2019
8/2/2019,15:16:26,1,59,T5b,162,2019
8/2/2019,15:16:27,1,60,T5b,162,2019
8/2/2019,15:16:29,1,59,T5b,162,2019
8/2/2019,15:16:37,3,66,T5b,162,2019
8/2/2019,15:16:39,3,67,T5b,162,2019
8/2/2019,15:16:41,3,66,T5b,162,2019
8/2/2019,15:16:44,1,60,T5b,162,2019
8/2/2019,15:16:46,1,61,T5b,162,2019
8/2/2019,15:16:56,3,73,T5b,162,2019
8/2/2019,15:16:58,3,73,T5b,162,2019
8/2/2019,15:16:59,3,72,T5b,162,2019
8/2/2019,15:17:03,1,65,T5b,162,2019
8/2/2019,15:17:04,1,66,T5b,162,2019
8/2/2019,15:17:15,3,63,T5b,162,2019
8/2/2019,15:17:16,3,72,T5b,162,2019
8/2/2019,15:17:21,1,59,T5b,162,2019
8/2/2019,15:17:23,1,62,T5b,162,2019
8/2/2019,15:17:32,3,63,T5b,162,2019
8/2/2019,15:17:33,3,63,T5b,162,2019
8/2/2019,15:17:35,3,63,T5b,162,2019
8/2/2019,15:17:38,1,66,T5b,162,2019
8/2/2019,15:17:40,1,68,T5b,162,2019
8/2/2019,15:17:50,3,64,T5b,162,2019
8/2/2019,15:17:52,3,64,T5b,162,2019
8/2/2019,15:17:53,3,64,T5b,162,2019
8/2/2019,15:17:57,1,71,T5b,162,2019
8/2/2019,15:17:59,1,71,T5b,162,2019
8/2/2019,15:18:09,3,65,T5b,162,2019
8/2/2019,15:18:10,3,64,T5b,162,2019
8/2/2019,15:18:14,1,70,T5b,162,2019
8/2/2019,15:18:15,1,71,T5b,162,2019
8/2/2019,15:18:17,1,72,T5b,162,2019
8/2/2019,15:18:26,3,66,T5b,162,2019
8/2/2019,15:18:27,3,65,T5b,162,2019
8/2/2019,15:18:29,3,66,T5b,162,2019
8/2/2019,15:18:32,1,77,T5b,162,2019
8/2/2019,15:18:34,1,76,T5b,162,2019
8/2/2019,15:18:44,3,65,T5b,162,2019
8/2/2019,15:18:46,3,67,T5b,162,2019
8/2/2019,15:18:47,3,61,T5b,162,2019
8/2/2019,15:18:51,1,71,T5b,162,2019
8/2/2019,15:18:52,1,71,T5b,162,2019
8/2/2019,15:19:02,3,66,T5b,162,2019
8/2/2019,15:19:04,3,66,T5b,162,2019
8/2/2019,15:19:07,1,78,T5b,162,2019
8/2/2019,15:19:09,1,71,T5b,162,2019
8/2/2019,15:19:11,1,69,T5b,162,2019
8/2/2019,15:19:21,3,65,T5b,162,2019
8/2/2019,15:19:23,3,64,T5b,162,2019
8/2/2019,15:19:26,1,72,T5b,162,2019
8/2/2019,15:19:28,1,73,T5b,162,2019
8/2/2019,15:19:29,1,73,T5b,162,2019
8/2/2019,15:19:38,3,64,T5b,162,2019
8/2/2019,15:19:39,3,63,T5b,162,2019
8/2/2019,15:19:41,3,64,T5b,162,2019
8/2/2019,15:19:44,1,73,T5b,162,2019
8/2/2019,15:19:46,1,72,T5b,162,2019
8/2/2019,15:19:56,3,64,T5b,162,2019
8/2/2019,15:19:58,3,64,T5b,162,2019
8/2/2019,15:19:59,3,64,T5b,162,2019
8/2/2019,15:20:03,1,72,T5b,162,2019
8/2/2019,15:20:04,1,72,T5b,162,2019
8/2/2019,15:20:14,3,64,T5b,162,2019
8/2/2019,15:20:16,3,63,T5b,162,2019
8/2/2019,15:20:19,1,71,T5b,162,2019
8/2/2019,15:20:21,1,72,T5b,162,2019
8/2/2019,15:20:23,1,73,T5b,162,2019
8/2/2019,15:20:33,3,64,T5b,162,2019
8/2/2019,15:20:34,3,63,T5b,162,2019
8/2/2019,15:20:38,1,72,T5b,162,2019
8/2/2019,15:20:39,1,72,T5b,162,2019
8/2/2019,15:20:41,1,73,T5b,162,2019
8/2/2019,15:20:49,3,65,T5b,162,2019
8/2/2019,15:20:51,3,65,T5b,162,2019
8/2/2019,15:20:53,3,66,T5b,162,2019
8/2/2019,15:20:56,1,75,T5b,162,2019
8/2/2019,15:20:58,1,77,T5b,162,2019
8/2/2019,15:20:59,1,76,T5b,162,2019
8/2/2019,15:21:08,3,65,T5b,162,2019
8/2/2019,15:21:09,3,66,T5b,162,2019
8/2/2019,15:21:11,3,67,T5b,162,2019
8/2/2019,15:21:14,1,78,T5b,162,2019
8/2/2019,15:21:16,1,79,T5b,162,2019
8/2/2019,15:21:26,3,67,T5b,162,2019
8/2/2019,15:21:28,3,67,T5b,162,2019
8/2/2019,15:21:29,3,63,T5b,162,2019
8/2/2019,15:21:33,1,77,T5b,162,2019
8/2/2019,15:21:34,1,77,T5b,162,2019
8/2/2019,15:21:40,2,60,T5b,162,2019
8/2/2019,15:21:45,3,67,T5b,162,2019
8/2/2019,15:21:46,3,67,T5b,162,2019
8/2/2019,15:21:50,1,79,T5b,162,2019
8/2/2019,15:21:51,1,78,T5b,162,2019
8/2/2019,15:21:53,1,79,T5b,162,2019
8/2/2019,15:22:01,3,65,T5b,162,2019
8/2/2019,15:22:03,3,65,T5b,162,2019
8/2/2019,15:22:05,3,65,T5b,162,2019
8/2/2019,15:22:08,1,76,T5b,162,2019
8/2/2019,15:22:10,1,77,T5b,162,2019
8/2/2019,15:22:11,1,77,T5b,162,2019
8/2/2019,15:22:20,3,65,T5b,162,2019
8/2/2019,15:22:21,3,65,T5b,162,2019
8/2/2019,15:22:23,3,65,T5b,162,2019
8/2/2019,15:22:26,1,77,T5b,162,2019
8/2/2019,15:22:28,1,78,T5b,162,2019
8/2/2019,15:22:38,3,66,T5b,162,2019
8/2/2019,15:22:40,3,67,T5b,162,2019
8/2/2019,15:22:41,3,67,T5b,162,2019
8/2/2019,15:22:45,1,80,T5b,162,2019
8/2/2019,15:22:46,1,77,T5b,162,2019
8/2/2019,15:22:56,3,64,T5b,162,2019
8/2/2019,15:22:58,3,60,T5b,162,2019
8/2/2019,15:23:03,1,72,T5b,162,2019
8/2/2019,15:23:05,1,71,T5b,162,2019
8/2/2019,15:23:19,1,78,T5b,162,2019
8/2/2019,15:23:21,1,79,T5b,162,2019
8/2/2019,15:23:23,1,77,T5b,162,2019
8/2/2019,15:23:33,3,66,T5b,162,2019
8/2/2019,15:23:34,3,66,T5b,162,2019
8/2/2019,15:23:38,1,80,T5b,162,2019
8/2/2019,15:23:39,1,78,T5b,162,2019
8/2/2019,15:23:41,1,80,T5b,162,2019
8/2/2019,15:23:44,2,63,T5b,162,2019
8/2/2019,15:23:46,2,64,T5b,162,2019
8/2/2019,15:23:49,3,66,T5b,162,2019
8/2/2019,15:23:51,3,66,T5b,162,2019
8/2/2019,15:23:53,3,66,T5b,162,2019
8/2/2019,15:23:56,1,80,T5b,162,2019
8/2/2019,15:23:58,1,80,T5b,162,2019
8/2/2019,15:23:59,1,80,T5b,162,2019
8/2/2019,15:24:03,2,62,T5b,162,2019
8/2/2019,15:24:04,2,62,T5b,162,2019
8/2/2019,15:24:08,3,65,T5b,162,2019
8/2/2019,15:24:09,3,65,T5b,162,2019
8/2/2019,15:24:11,3,66,T5b,162,2019
8/2/2019,15:24:14,1,79,T5b,162,2019
8/2/2019,15:24:16,1,79,T5b,162,2019
8/2/2019,15:24:26,3,61,T5b,162,2019
8/2/2019,15:24:28,3,67,T5b,162,2019
8/2/2019,15:24:29,3,70,T5b,162,2019
8/2/2019,15:24:33,1,74,T5b,162,2019
8/2/2019,15:24:34,1,71,T5b,162,2019
8/2/2019,15:24:49,1,76,T5b,162,2019
8/2/2019,15:24:51,1,77,T5b,162,2019
8/2/2019,15:24:53,1,76,T5b,162,2019
8/2/2019,15:24:56,2,63,T5b,162,2019
8/2/2019,15:24:58,2,62,T5b,162,2019
8/2/2019,15:25:01,3,61,T5b,162,2019
8/2/2019,15:25:03,3,61,T5b,162,2019
8/2/2019,15:25:05,3,61,T5b,162,2019
8/2/2019,15:25:08,1,77,T5b,162,2019
8/2/2019,15:25:10,1,77,T5b,162,2019
8/2/2019,15:25:11,1,76,T5b,162,2019
8/2/2019,15:25:15,2,60,T5b,162,2019
8/2/2019,15:25:23,3,63,T5b,162,2019
8/2/2019,15:25:26,1,79,T5b,162,2019
8/2/2019,15:25:28,1,77,T5b,162,2019
8/2/2019,15:25:31,2,68,T5b,162,2019
8/2/2019,15:25:33,2,68,T5b,162,2019
8/2/2019,15:25:35,2,68,T5b,162,2019
8/2/2019,15:25:38,3,68,T5b,162,2019
8/2/2019,15:25:40,3,67,T5b,162,2019
8/2/2019,15:25:43,1,75,T5b,162,2019
8/2/2019,15:25:45,1,75,T5b,162,2019
8/2/2019,15:25:47,1,76,T5b,162,2019
8/2/2019,15:25:50,2,67,T5b,162,2019
8/2/2019,15:25:52,2,67,T5b,162,2019
8/2/2019,15:25:53,2,67,T5b,162,2019
8/2/2019,15:25:57,3,67,T5b,162,2019
8/2/2019,15:25:58,3,67,T5b,162,2019
8/2/2019,15:26:02,1,74,T5b,162,2019
8/2/2019,15:26:03,1,73,T5b,162,2019
8/2/2019,15:26:05,1,74,T5b,162,2019
8/2/2019,15:26:08,2,65,T5b,162,2019
8/2/2019,15:26:10,2,64,T5b,162,2019
8/2/2019,15:26:13,3,66,T5b,162,2019
8/2/2019,15:26:15,3,66,T5b,162,2019
8/2/2019,15:26:17,3,65,T5b,162,2019
8/2/2019,15:26:20,1,73,T5b,162,2019
8/2/2019,15:26:22,1,74,T5b,162,2019
8/2/2019,15:26:25,2,66,T5b,162,2019
8/2/2019,15:26:27,2,66,T5b,162,2019
8/2/2019,15:26:29,2,66,T5b,162,2019
8/2/2019,15:26:32,3,67,T5b,162,2019
8/2/2019,15:26:34,3,67,T5b,162,2019
8/2/2019,15:26:39,1,62,T5b,162,2019
8/2/2019,15:26:40,1,67,T5b,162,2019
8/2/2019,15:26:44,2,62,T5b,162,2019
8/2/2019,15:26:45,2,57,T5b,162,2019
8/2/2019,15:26:47,2,69,T5b,162,2019
8/2/2019,15:26:51,3,68,T5b,162,2019
8/2/2019,15:26:52,3,71,T5b,162,2019
8/2/2019,15:27:02,2,62,T5b,162,2019
8/2/2019,15:27:14,1,65,T5b,162,2019
8/2/2019,15:27:16,1,64,T5b,162,2019
8/2/2019,15:27:33,1,64,T5b,162,2019
8/2/2019,15:27:34,1,64,T5b,162,2019
8/2/2019,15:27:49,1,64,T5b,162,2019
8/2/2019,15:27:51,1,64,T5b,162,2019
8/2/2019,15:27:53,1,65,T5b,162,2019
8/2/2019,15:28:08,1,65,T5b,162,2019
8/2/2019,15:28:09,1,64,T5b,162,2019
8/2/2019,15:28:11,1,65,T5b,162,2019
8/2/2019,15:28:26,1,65,T5b,162,2019
8/2/2019,15:28:28,1,64,T5b,162,2019
8/2/2019,15:28:44,1,63,T5b,162,2019
8/2/2019,15:28:46,1,65,T5b,162,2019
8/2/2019,15:29:03,1,65,T5b,162,2019
8/2/2019,15:29:04,1,65,T5b,162,2019
8/2/2019,15:29:19,1,65,T5b,162,2019
8/2/2019,15:29:21,1,65,T5b,162,2019
8/2/2019,15:29:23,1,65,T5b,162,2019
8/2/2019,15:29:38,1,66,T5b,162,2019
8/2/2019,15:29:39,1,65,T5b,162,2019
8/2/2019,15:29:41,1,64,T5b,162,2019
8/2/2019,15:29:56,1,66,T5b,162,2019
8/2/2019,15:29:58,1,67,T5b,162,2019
8/2/2019,15:29:59,1,65,T5b,162,2019
8/2/2019,15:30:14,1,66,T5b,162,2019
8/2/2019,15:30:16,1,66,T5b,162,2019
8/2/2019,15:30:32,1,66,T5b,162,2019
8/2/2019,15:30:34,1,65,T5b,162,2019
8/2/2019,15:30:51,1,64,T5b,162,2019
8/2/2019,15:30:52,1,65,T5b,162,2019
8/2/2019,15:31:07,1,65,T5b,162,2019
8/2/2019,15:31:09,1,66,T5b,162,2019
8/2/2019,15:31:11,1,66,T5b,162,2019
8/2/2019,15:31:21,3,60,T5b,162,2019
8/2/2019,15:31:22,3,59,T5b,162,2019
8/2/2019,15:31:26,1,59,T5b,162,2019
8/2/2019,15:31:27,1,60,T5b,162,2019
8/2/2019,15:31:29,1,61,T5b,162,2019
8/2/2019,15:31:44,1,64,T5b,162,2019
8/2/2019,15:31:45,1,65,T5b,162,2019
8/2/2019,15:31:47,1,63,T5b,162,2019
8/2/2019,15:32:02,1,64,T5b,162,2019
8/2/2019,15:32:04,1,64,T5b,162,2019
8/2/2019,15:32:05,1,62,T5b,162,2019
8/2/2019,15:32:17,3,59,T5b,162,2019
8/2/2019,15:32:32,3,63,T5b,162,2019
8/2/2019,15:32:34,3,63,T5b,162,2019
8/2/2019,15:32:35,3,62,T5b,162,2019
8/2/2019,15:32:55,1,61,T5b,162,2019
8/2/2019,15:32:57,1,60,T5b,162,2019
8/3/2019,19:12:46,1,54,T1,168,2019
8/3/2019,19:14:04,2,53,T1,168,2019
8/3/2019,19:22:21,4,55,T1,168,2019
8/3/2019,19:22:25,1,61,T1,168,2019
8/3/2019,19:22:26,1,63,T1,168,2019
8/3/2019,19:22:36,3,62,T1,168,2019
8/3/2019,19:22:38,3,53,T1,168,2019
8/3/2019,19:10:13,2,69,T2,168,2019
8/3/2019,19:10:38,2,60,T2,168,2019
8/3/2019,19:10:39,2,58,T2,168,2019
8/3/2019,19:10:56,1,61,T2,168,2019
8/3/2019,19:11:01,2,57,T2,168,2019
8/3/2019,19:11:02,2,63,T2,168,2019
8/3/2019,19:11:04,2,66,T2,168,2019
8/3/2019,19:11:19,1,63,T2,168,2019
8/3/2019,19:11:20,1,55,T2,168,2019
8/3/2019,19:11:25,2,65,T2,168,2019
8/3/2019,19:11:27,2,63,T2,168,2019
8/3/2019,19:11:28,2,54,T2,168,2019
8/3/2019,19:11:45,1,65,T2,168,2019
8/3/2019,19:11:50,2,64,T2,168,2019
8/3/2019,19:11:51,2,57,T2,168,2019
8/3/2019,19:12:08,1,57,T2,168,2019
8/3/2019,19:12:09,1,74,T2,168,2019
8/3/2019,19:12:23,3,58,T2,168,2019
8/3/2019,19:12:34,1,67,T2,168,2019
8/3/2019,19:12:46,3,56,T2,168,2019
8/3/2019,19:12:51,4,59,T2,168,2019
8/3/2019,19:12:52,4,63,T2,168,2019
8/3/2019,19:12:55,1,80,T2,168,2019
8/3/2019,19:12:57,1,85,T2,168,2019
8/3/2019,19:13:00,2,97,T2,168,2019
8/3/2019,19:13:02,2,124,T2,168,2019
8/3/2019,19:13:04,2,128,T2,168,2019
8/3/2019,19:13:07,3,132,T2,168,2019
8/3/2019,19:13:09,3,126,T2,168,2019
8/3/2019,19:13:10,3,128,T2,168,2019
8/3/2019,19:13:13,4,117,T2,168,2019
8/3/2019,19:13:15,4,115,T2,168,2019
8/3/2019,19:13:18,1,133,T2,168,2019
8/3/2019,19:13:20,1,135,T2,168,2019
8/3/2019,19:13:22,1,137,T2,168,2019
8/3/2019,19:13:25,2,134,T2,168,2019
8/3/2019,19:13:27,2,134,T2,168,2019
8/3/2019,19:13:28,2,134,T2,168,2019
8/3/2019,19:13:31,3,127,T2,168,2019
8/3/2019,19:13:33,3,127,T2,168,2019
8/3/2019,19:13:36,4,118,T2,168,2019
8/3/2019,19:13:38,4,117,T2,168,2019
8/3/2019,19:13:40,4,118,T2,168,2019
8/3/2019,19:13:43,1,133,T2,168,2019
8/3/2019,19:13:44,1,134,T2,168,2019
8/3/2019,19:13:46,1,133,T2,168,2019
8/3/2019,19:13:49,2,131,T2,168,2019
8/3/2019,19:13:51,2,130,T2,168,2019
8/3/2019,19:13:53,2,130,T2,168,2019
8/3/2019,19:13:56,3,128,T2,168,2019
8/3/2019,19:13:57,3,128,T2,168,2019
8/3/2019,19:14:01,4,118,T2,168,2019
8/3/2019,19:14:02,4,118,T2,168,2019
8/3/2019,19:14:04,4,117,T2,168,2019
8/3/2019,19:14:07,1,134,T2,168,2019
8/3/2019,19:14:09,1,133,T2,168,2019
8/3/2019,19:14:10,1,133,T2,168,2019
8/3/2019,19:14:14,2,130,T2,168,2019
8/3/2019,19:14:15,2,130,T2,168,2019
8/3/2019,19:14:19,3,128,T2,168,2019
8/3/2019,19:14:20,3,128,T2,168,2019
8/3/2019,19:14:22,3,128,T2,168,2019
8/3/2019,19:14:25,4,118,T2,168,2019
8/3/2019,19:14:27,4,118,T2,168,2019
8/3/2019,19:14:28,4,118,T2,168,2019
8/3/2019,19:14:32,1,133,T2,168,2019
8/3/2019,19:14:33,1,133,T2,168,2019
8/3/2019,19:14:36,2,130,T2,168,2019
8/3/2019,19:14:38,2,130,T2,168,2019
8/3/2019,19:14:40,2,129,T2,168,2019
8/3/2019,19:14:43,3,122,T2,168,2019
8/3/2019,19:14:45,3,91,T2,168,2019
