"","X","Date","Time","Channel","BPM","Antenna","Power","Tower","L_ID","L_Lat","L_Long","L_N","L_E","T_Lat","T_Long","T_N","T_E","CalcAzimuth","EstAzimuth"
"2167",2167,"7/8/2019","15:01:37",87,37.1,1,59,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,301
"2168",2168,"7/8/2019","15:01:39",87,37.2,1,59,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,301
"2169",2169,"7/8/2019","15:01:42",87,37.2,2,64,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2170",2170,"7/8/2019","15:01:44",87,37.2,2,65,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2171",2171,"7/8/2019","15:01:47",87,37.2,3,68,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2172",2172,"7/8/2019","15:01:49",87,37.2,3,67,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2173",2173,"7/8/2019","15:01:50",87,37.2,3,68,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2175",2175,"7/8/2019","15:02:05",87,37.2,2,64,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2176",2176,"7/8/2019","15:02:06",87,37.2,2,65,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2177",2177,"7/8/2019","15:02:08",87,37.2,2,66,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2178",2178,"7/8/2019","15:02:11",87,37.2,3,67,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2179",2179,"7/8/2019","15:02:13",87,37.2,3,66,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2180",2180,"7/8/2019","15:02:14",87,37.2,3,67,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2181",2181,"7/8/2019","15:02:24",87,37.2,1,60,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,301
"2182",2182,"7/8/2019","15:02:29",87,37.2,2,65,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2183",2183,"7/8/2019","15:02:31",87,37.2,2,67,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2184",2184,"7/8/2019","15:02:32",87,37.2,2,65,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,240
"2185",2185,"7/8/2019","15:02:35",87,37.2,3,67,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2186",2186,"7/8/2019","15:02:37",87,37.2,3,67,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2187",2187,"7/8/2019","15:02:39",87,37.2,3,67,"T3","B3",42.91901626,-92.68486482,4751869.919,525719.867,42.92063941,-92.68442159,4752050.3,525755.365,191.308405226955,190
"2201",2201,"7/8/2019","15:03:42",87,37.1,2,68,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2202",2202,"7/8/2019","15:03:43",87,37.1,2,68,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2203",2203,"7/8/2019","15:03:45",87,37.1,2,66,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2204",2204,"7/8/2019","15:03:48",87,37.1,3,71,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2205",2205,"7/8/2019","15:03:50",87,37.1,3,71,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2206",2206,"7/8/2019","15:04:00",87,37.1,1,62,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2207",2207,"7/8/2019","15:04:01",87,37.1,1,61,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2208",2208,"7/8/2019","15:04:03",87,37.1,1,61,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2209",2209,"7/8/2019","15:04:06",87,37.2,2,67,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2210",2210,"7/8/2019","15:04:08",87,37.1,2,66,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2211",2211,"7/8/2019","15:04:11",87,37.1,3,73,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2212",2212,"7/8/2019","15:04:12",87,37.1,3,70,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2213",2213,"7/8/2019","15:04:14",87,37.1,3,70,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2214",2214,"7/8/2019","15:04:24",87,37.1,1,62,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2215",2215,"7/8/2019","15:04:30",87,37.2,2,67,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2216",2216,"7/8/2019","15:04:32",87,37.2,2,67,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2217",2217,"7/8/2019","15:04:35",87,37.2,3,71,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2218",2218,"7/8/2019","15:04:37",87,37.2,3,71,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2219",2219,"7/8/2019","15:04:38",87,37.2,3,71,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2221",2221,"7/8/2019","15:04:53",87,37.2,2,68,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2222",2222,"7/8/2019","15:04:54",87,37.2,2,66,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2223",2223,"7/8/2019","15:04:56",87,37.2,2,68,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2224",2224,"7/8/2019","15:04:59",87,37.1,3,70,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2225",2225,"7/8/2019","15:05:01",87,37.2,3,70,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2226",2226,"7/8/2019","15:05:03",87,37.1,3,70,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2227",2227,"7/8/2019","15:05:11",87,37.5,1,62,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2228",2228,"7/8/2019","15:05:12",87,37.2,1,62,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2229",2229,"7/8/2019","15:05:14",87,37.2,1,62,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2230",2230,"7/8/2019","15:05:17",87,37.2,2,68,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2231",2231,"7/8/2019","15:05:19",87,37.2,2,67,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2232",2232,"7/8/2019","15:05:20",87,37.2,2,67,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,240
"2233",2233,"7/8/2019","15:05:24",87,37.2,3,70,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2234",2234,"7/8/2019","15:05:25",87,37.2,3,70,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2235",2235,"7/8/2019","15:05:27",87,37.2,3,69,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,190
"2236",2236,"7/8/2019","15:05:35",87,37.2,1,62,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2237",2237,"7/8/2019","15:05:36",87,37.2,1,62,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2238",2238,"7/8/2019","15:05:38",87,37.2,1,60,"T3","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92063941,-92.68442159,4752050.3,525755.365,198.385882919246,301
"2250",2250,"7/8/2019","15:06:27",87,37.2,1,63,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,301
"2251",2251,"7/8/2019","15:06:28",87,37.1,1,63,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,301
"2252",2252,"7/8/2019","15:06:30",87,37.1,1,62,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,301
"2253",2253,"7/8/2019","15:06:33",87,37.1,2,66,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,240
"2254",2254,"7/8/2019","15:06:35",87,37.2,2,69,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,240
"2256",2256,"7/8/2019","15:06:41",87,37.1,3,66,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,190
"2257",2257,"7/8/2019","15:07:38",87,37.2,1,62,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,301
"2258",2258,"7/8/2019","15:07:39",87,37.1,1,62,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,301
"2259",2259,"7/8/2019","15:07:41",87,37.1,1,63,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,301
"2260",2260,"7/8/2019","15:07:44",87,37.1,2,65,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,240
"2261",2261,"7/8/2019","15:07:51",87,37.1,3,64,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,190
"2262",2262,"7/8/2019","15:07:52",87,37.2,3,65,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,190
"2263",2263,"7/8/2019","15:07:54",87,37.1,3,64,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,190
"2264",2264,"7/8/2019","15:08:08",87,37.1,2,66,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,240
"2265",2265,"7/8/2019","15:08:10",87,37.1,2,65,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,240
"2266",2266,"7/8/2019","15:08:12",87,37.1,2,67,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,240
"2267",2267,"7/8/2019","15:08:15",87,37.1,3,67,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,190
"2268",2268,"7/8/2019","15:08:16",87,37.1,3,65,"T3","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92063941,-92.68442159,4752050.3,525755.365,206.291959235857,190
"2307",2307,"7/8/2019","15:10:42",87,37.1,2,66,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2308",2308,"7/8/2019","15:10:44",87,37.1,2,71,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2309",2309,"7/8/2019","15:10:47",87,37.1,3,65,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,190
"2310",2310,"7/8/2019","15:10:49",87,37,3,66,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,190
"2311",2311,"7/8/2019","15:10:50",87,37.1,3,67,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,190
"2312",2312,"7/8/2019","15:11:00",87,37.1,1,64,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,301
"2313",2313,"7/8/2019","15:11:01",87,37.1,1,64,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,301
"2314",2314,"7/8/2019","15:11:05",87,37.1,2,67,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2315",2315,"7/8/2019","15:11:06",87,37.1,2,67,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2316",2316,"7/8/2019","15:11:08",87,37.1,2,63,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2317",2317,"7/8/2019","15:11:32",87,37,2,60,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2318",2318,"7/8/2019","15:11:34",87,37.3,2,59,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2319",2319,"7/8/2019","15:11:35",87,37.2,2,60,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2320",2320,"7/8/2019","15:11:42",87,37.4,3,61,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,190
"2321",2321,"7/8/2019","15:11:50",87,36.9,1,58,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,301
"2322",2322,"7/8/2019","15:11:52",87,37.5,1,63,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,301
"2323",2323,"7/8/2019","15:11:53",87,37.2,1,63,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,301
"2324",2324,"7/8/2019","15:11:56",87,37.2,2,67,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2325",2325,"7/8/2019","15:11:58",87,37.2,2,71,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2326",2326,"7/8/2019","15:12:00",87,37.2,2,68,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2327",2327,"7/8/2019","15:12:03",87,37.2,3,64,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,190
"2328",2328,"7/8/2019","15:12:05",87,37.2,3,64,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,190
"2329",2329,"7/8/2019","15:12:24",87,37.3,2,59,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2330",2330,"7/8/2019","15:12:25",87,37.2,2,58,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,240
"2331",2331,"7/8/2019","15:12:32",87,37.2,3,61,"T3","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92063941,-92.68442159,4752050.3,525755.365,214.70930538314,190
"2386",2386,"7/8/2019","15:17:01",87,36.7,2,66,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2387",2387,"7/8/2019","15:17:03",87,36.7,2,67,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2388",2388,"7/8/2019","15:17:06",87,36.7,3,59,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,190
"2389",2389,"7/8/2019","15:17:08",87,36.4,3,56,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,190
"2390",2390,"7/8/2019","15:17:17",87,36.7,1,65,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,301
"2391",2391,"7/8/2019","15:17:19",87,36.7,1,63,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,301
"2392",2392,"7/8/2019","15:17:21",87,36.7,1,65,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,301
"2393",2393,"7/8/2019","15:17:24",87,36.7,2,60,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2394",2394,"7/8/2019","15:17:26",87,36.7,2,57,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2395",2395,"7/8/2019","15:17:47",87,36.8,2,63,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2396",2396,"7/8/2019","15:17:48",87,36.8,2,62,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2397",2397,"7/8/2019","15:17:50",87,36.8,2,62,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2398",2398,"7/8/2019","15:18:11",87,36.8,2,63,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2399",2399,"7/8/2019","15:18:13",87,36.8,2,63,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2400",2400,"7/8/2019","15:18:15",87,36.8,2,63,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2401",2401,"7/8/2019","15:18:36",87,36.9,2,61,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2402",2402,"7/8/2019","15:18:37",87,36.8,2,60,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2403",2403,"7/8/2019","15:18:54",87,36.9,1,64,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,301
"2404",2404,"7/8/2019","15:18:55",87,36.9,1,64,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,301
"2405",2405,"7/8/2019","15:18:58",87,36.9,2,70,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2406",2406,"7/8/2019","15:19:00",87,36.9,2,69,"T3","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92063941,-92.68442159,4752050.3,525755.365,223.81534083197,240
"2433",2433,"7/8/2019","15:21:00",87,37,2,58,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2434",2434,"7/8/2019","15:21:02",87,37,2,67,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2435",2435,"7/8/2019","15:21:18",87,37.1,1,65,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2436",2436,"7/8/2019","15:21:20",87,37.1,1,64,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2437",2437,"7/8/2019","15:21:23",87,37.1,2,68,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2438",2438,"7/8/2019","15:21:24",87,37.1,2,67,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2439",2439,"7/8/2019","15:21:26",87,37.1,2,69,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2440",2440,"7/8/2019","15:21:41",87,37.2,1,62,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2441",2441,"7/8/2019","15:21:42",87,37.1,1,61,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2442",2442,"7/8/2019","15:21:44",87,37.2,1,63,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2443",2443,"7/8/2019","15:21:47",87,37.2,2,64,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2444",2444,"7/8/2019","15:21:49",87,37.2,2,67,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2445",2445,"7/8/2019","15:21:50",87,37.2,2,65,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2446",2446,"7/8/2019","15:22:05",87,37.2,1,61,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2447",2447,"7/8/2019","15:22:06",87,37.2,1,65,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2448",2448,"7/8/2019","15:22:08",87,37.3,1,65,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2449",2449,"7/8/2019","15:22:11",87,37.3,2,67,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2450",2450,"7/8/2019","15:22:13",87,37.3,2,67,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2451",2451,"7/8/2019","15:22:14",87,37.3,2,67,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2452",2452,"7/8/2019","15:22:29",87,37.3,1,67,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2453",2453,"7/8/2019","15:22:31",87,37.3,1,63,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2454",2454,"7/8/2019","15:22:32",87,37.3,1,65,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,301
"2455",2455,"7/8/2019","15:22:35",87,37.5,2,65,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2456",2456,"7/8/2019","15:22:37",87,37.3,2,60,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
"2457",2457,"7/8/2019","15:22:39",87,37.3,2,62,"T3","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92063941,-92.68442159,4752050.3,525755.365,232.754688208056,240
