"","X","Date","Time","Channel","BPM","Antenna","Power","Tower","L_ID","L_Lat","L_Long","L_N","L_E","T_Lat","T_Long","T_N","T_E","CalcAzimuth","EstAzimuth"
"1003",1003,"7/6/2019","18:48:16",87,36.1,1,62,"T1","T4-11",42.91879327,-92.69008953,4751843.573,525293.541,42.92060542,-92.69025374,4752044.757,525279.398,176.203420619864,210
"1004",1004,"7/6/2019","18:48:18",87,36.1,1,61,"T1","T4-11",42.91879327,-92.69008953,4751843.573,525293.541,42.92060542,-92.69025374,4752044.757,525279.398,176.203420619864,210
"1005",1005,"7/6/2019","18:48:20",87,36,1,61,"T1","T4-11",42.91879327,-92.69008953,4751843.573,525293.541,42.92060542,-92.69025374,4752044.757,525279.398,176.203420619864,210
"1006",1006,"7/6/2019","18:48:41",87,36.1,1,59,"T1","T4-11",42.91879327,-92.69008953,4751843.573,525293.541,42.92060542,-92.69025374,4752044.757,525279.398,176.203420619864,210
"1007",1007,"7/6/2019","18:48:43",87,36.1,1,59,"T1","T4-11",42.91879327,-92.69008953,4751843.573,525293.541,42.92060542,-92.69025374,4752044.757,525279.398,176.203420619864,210
"1010",1010,"7/6/2019","18:49:53",87,36.1,1,64,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1011",1011,"7/6/2019","18:49:54",87,36.1,1,60,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1012",1012,"7/6/2019","18:49:56",87,36.1,1,63,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1013",1013,"7/6/2019","18:50:16",87,36.1,1,61,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1014",1014,"7/6/2019","18:50:18",87,36.1,1,60,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1015",1015,"7/6/2019","18:50:19",87,36.1,1,62,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1016",1016,"7/6/2019","18:50:41",87,36.1,1,61,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1017",1017,"7/6/2019","18:50:43",87,36.1,1,61,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1018",1018,"7/6/2019","18:51:04",87,36.1,1,59,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1019",1019,"7/6/2019","18:51:06",87,36.1,1,60,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1020",1020,"7/6/2019","18:51:07",87,36.2,1,60,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1021",1021,"7/6/2019","18:51:29",87,36.1,1,58,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1022",1022,"7/6/2019","18:51:31",87,36.1,1,60,"T1","T4-12",42.91880218,-92.69018247,4751844.534,525285.952,42.92060542,-92.69025374,4752044.757,525279.398,178.342111891379,210
"1025",1025,"7/6/2019","18:52:40",87,36.2,1,65,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1026",1026,"7/6/2019","18:52:42",87,36.2,1,64,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1027",1027,"7/6/2019","18:52:44",87,36.2,1,65,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1028",1028,"7/6/2019","18:53:05",87,36.2,1,64,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1029",1029,"7/6/2019","18:53:07",87,36.2,1,63,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1030",1030,"7/6/2019","18:53:29",87,36.2,1,63,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1031",1031,"7/6/2019","18:53:30",87,36.2,1,62,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1032",1032,"7/6/2019","18:53:32",87,36.2,1,62,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1033",1033,"7/6/2019","18:53:53",87,36.2,1,62,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1034",1034,"7/6/2019","18:53:55",87,36.2,1,63,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1035",1035,"7/6/2019","18:54:17",87,36.2,1,63,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1036",1036,"7/6/2019","18:54:18",87,36.2,1,63,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1037",1037,"7/6/2019","18:54:20",87,36.2,1,64,"T1","T4-13",42.91879735,-92.69028597,4751843.967,525277.507,42.92060542,-92.69025374,4752044.757,525279.398,180.747900198839,210
"1393",1393,"7/7/2019","18:08:00",87,36.5,2,113,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1394",1394,"7/7/2019","18:08:04",87,36.5,3,73,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1395",1395,"7/7/2019","18:08:05",87,36.5,3,87,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1396",1396,"7/7/2019","18:08:10",87,36.5,4,101,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1397",1397,"7/7/2019","18:08:12",87,36.5,4,102,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1398",1398,"7/7/2019","18:08:15",87,36.5,1,115,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1399",1399,"7/7/2019","18:08:17",87,36.5,1,114,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1400",1400,"7/7/2019","18:08:19",87,36.5,1,108,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1401",1401,"7/7/2019","18:08:22",87,36.5,2,108,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1402",1402,"7/7/2019","18:08:23",87,36.5,2,111,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1403",1403,"7/7/2019","18:08:27",87,36.5,3,92,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1404",1404,"7/7/2019","18:08:28",87,36.5,3,81,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1405",1405,"7/7/2019","18:08:30",87,36.5,3,82,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1406",1406,"7/7/2019","18:08:33",87,36.4,4,100,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1407",1407,"7/7/2019","18:08:35",87,36.5,4,102,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1408",1408,"7/7/2019","18:08:37",87,36.5,4,96,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1409",1409,"7/7/2019","18:08:40",87,36.4,1,110,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1410",1410,"7/7/2019","18:08:42",87,36.4,1,107,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1411",1411,"7/7/2019","18:08:45",87,36.4,2,108,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1412",1412,"7/7/2019","18:08:47",87,36.4,2,106,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1413",1413,"7/7/2019","18:08:48",87,36.4,2,111,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1414",1414,"7/7/2019","18:08:51",87,36.4,3,89,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1415",1415,"7/7/2019","18:08:53",87,36.4,3,86,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1416",1416,"7/7/2019","18:08:55",87,36.4,3,80,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1417",1417,"7/7/2019","18:08:58",87,36.4,4,98,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1418",1418,"7/7/2019","18:09:00",87,36.4,4,97,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1419",1419,"7/7/2019","18:09:06",87,36.4,1,110,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1420",1420,"7/7/2019","18:09:08",87,36.3,1,111,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1421",1421,"7/7/2019","18:09:10",87,36.4,1,111,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1422",1422,"7/7/2019","18:09:13",87,36.4,2,114,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1423",1423,"7/7/2019","18:09:15",87,36.4,2,113,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1424",1424,"7/7/2019","18:09:18",87,36.4,3,99,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1425",1425,"7/7/2019","18:09:20",87,36.3,3,100,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1426",1426,"7/7/2019","18:09:21",87,36.3,3,92,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1427",1427,"7/7/2019","18:09:24",87,36.4,4,102,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1428",1428,"7/7/2019","18:09:26",87,36.4,4,103,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1429",1429,"7/7/2019","18:09:28",87,36.4,4,102,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1430",1430,"7/7/2019","18:09:31",87,36.3,1,109,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1431",1431,"7/7/2019","18:09:33",87,36.3,1,108,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1432",1432,"7/7/2019","18:09:36",87,36.3,2,105,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1433",1433,"7/7/2019","18:09:38",87,36.3,2,103,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1434",1434,"7/7/2019","18:09:39",87,36.3,2,110,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,169
"1435",1435,"7/7/2019","18:09:43",87,36.3,3,83,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1436",1436,"7/7/2019","18:09:44",87,36.3,3,85,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,230
"1437",1437,"7/7/2019","18:09:49",87,36.3,4,102,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1438",1438,"7/7/2019","18:09:51",87,36.3,4,105,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,288
"1439",1439,"7/7/2019","18:09:54",87,36.3,1,115,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1440",1440,"7/7/2019","18:09:56",87,36.3,1,119,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1441",1441,"7/7/2019","18:09:58",87,36.3,1,119,"T2","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.92071869,-92.68719639,4752058.259,525528.872,182.128301671798,108
"1460",1460,"7/7/2019","18:10:42",87,36.4,1,137,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1461",1461,"7/7/2019","18:10:44",87,36.3,1,138,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1462",1462,"7/7/2019","18:10:45",87,36.3,1,137,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1463",1463,"7/7/2019","18:10:49",87,36.3,2,130,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1464",1464,"7/7/2019","18:10:50",87,36.3,2,131,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1465",1465,"7/7/2019","18:10:54",87,36.3,3,106,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1466",1466,"7/7/2019","18:10:55",87,36.3,3,106,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1467",1467,"7/7/2019","18:10:57",87,36.2,3,104,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1468",1468,"7/7/2019","18:11:00",87,36.2,4,112,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1469",1469,"7/7/2019","18:11:02",87,36.2,4,114,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1470",1470,"7/7/2019","18:11:04",87,36.2,4,113,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1471",1471,"7/7/2019","18:11:07",87,36.2,1,136,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1472",1472,"7/7/2019","18:11:09",87,36.2,1,137,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1473",1473,"7/7/2019","18:11:12",87,36.2,2,127,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1474",1474,"7/7/2019","18:11:14",87,36.2,2,127,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1475",1475,"7/7/2019","18:11:15",87,36.2,2,128,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1476",1476,"7/7/2019","18:11:22",87,36.2,3,105,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1477",1477,"7/7/2019","18:11:23",87,36.1,3,104,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1478",1478,"7/7/2019","18:11:27",87,36.2,4,113,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1479",1479,"7/7/2019","18:11:28",87,36.2,4,113,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1480",1480,"7/7/2019","18:11:30",87,36.2,4,114,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1481",1481,"7/7/2019","18:11:33",87,36.2,1,137,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1482",1482,"7/7/2019","18:11:35",87,36.2,1,137,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1483",1483,"7/7/2019","18:11:37",87,36.2,1,136,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1484",1484,"7/7/2019","18:11:42",87,36.2,2,128,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1485",1485,"7/7/2019","18:11:43",87,36.2,2,128,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1486",1486,"7/7/2019","18:11:45",87,36.1,2,127,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1487",1487,"7/7/2019","18:11:48",87,36.1,3,105,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1488",1488,"7/7/2019","18:11:50",87,36.1,3,105,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1489",1489,"7/7/2019","18:11:52",87,36.1,3,104,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1490",1490,"7/7/2019","18:11:55",87,36.1,4,115,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1491",1491,"7/7/2019","18:11:57",87,36.1,4,115,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1492",1492,"7/7/2019","18:12:00",87,36.2,1,139,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1493",1493,"7/7/2019","18:12:02",87,36.2,1,138,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1494",1494,"7/7/2019","18:12:03",87,36.2,1,138,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1495",1495,"7/7/2019","18:12:07",87,36.2,2,128,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1496",1496,"7/7/2019","18:12:08",87,36.2,2,128,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1497",1497,"7/7/2019","18:12:13",87,36.2,3,105,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1498",1498,"7/7/2019","18:12:15",87,36.2,3,105,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1499",1499,"7/7/2019","18:12:22",87,36.2,4,114,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1500",1500,"7/7/2019","18:12:23",87,36.2,4,115,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1501",1501,"7/7/2019","18:12:25",87,36.2,4,114,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,288
"1502",1502,"7/7/2019","18:12:28",87,36.1,1,138,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1503",1503,"7/7/2019","18:12:30",87,36.1,1,138,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,108
"1504",1504,"7/7/2019","18:12:33",87,36.1,2,130,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1505",1505,"7/7/2019","18:12:35",87,36.1,2,130,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1506",1506,"7/7/2019","18:12:36",87,36.1,2,129,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,169
"1507",1507,"7/7/2019","18:12:40",87,36.1,3,106,"T2","T2-02",42.92051251,-92.68710942,4752035.389,525536.055,42.92071869,-92.68719639,4752058.259,525528.872,162.834318538766,230
"1522",1522,"7/7/2019","18:13:16",87,36.3,1,140,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,108
"1523",1523,"7/7/2019","18:13:18",87,36.3,1,140,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,108
"1524",1524,"7/7/2019","18:13:21",87,36.3,2,120,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,169
"1525",1525,"7/7/2019","18:13:23",87,36.3,2,121,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,169
"1526",1526,"7/7/2019","18:13:24",87,36.3,2,120,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,169
"1527",1527,"7/7/2019","18:13:28",87,36.3,3,101,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,230
"1528",1528,"7/7/2019","18:13:29",87,36.3,3,98,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,230
"1529",1529,"7/7/2019","18:13:33",87,36.3,4,115,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,288
"1530",1530,"7/7/2019","18:13:34",87,36.2,4,113,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,288
"1531",1531,"7/7/2019","18:13:36",87,36.3,4,113,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,288
"1532",1532,"7/7/2019","18:13:39",87,36.3,1,140,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,108
"1533",1533,"7/7/2019","18:13:41",87,36.3,1,140,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,108
"1534",1534,"7/7/2019","18:13:43",87,36.3,1,139,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,108
"1535",1535,"7/7/2019","18:13:46",87,36.3,2,118,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,169
"1536",1536,"7/7/2019","18:13:48",87,36.3,2,118,"T2","T2-03",42.92054077,-92.68702394,4752038.553,525543.02,42.92071869,-92.68719639,4752058.259,525528.872,144.633423035222,169
