"","Tower","T_N","T_E","T_Lat","T_Long","Antenna","EstAzimuth","CalcAzimuth","Date","L_ID","L_Lat","L_Long","L_N","L_E","Power"
"348","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,305.785279495173,"7/8/2019","A6",42.91738853,-92.68603416,4751688.808,525625.105,64
"349","T9",4751590.716,525762.766,42.91650056,-92.68435203,2,341,305.785279495173,"7/8/2019","A6",42.91738853,-92.68603416,4751688.808,525625.105,65
"350","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,37.8524937713305,"7/8/2019","B8",42.91978697,-92.68595263,4751955.172,525630.765,67.5
"351","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,135.649827068368,"7/8/2019","B8",42.91978697,-92.68595263,4751955.172,525630.765,65
"352","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,232.754688208056,"7/8/2019","B8",42.91978697,-92.68595263,4751955.172,525630.765,67
"353","T3",4752050.3,525755.365,42.92063941,-92.68442159,1,301,232.754688208056,"7/8/2019","B8",42.91978697,-92.68595263,4751955.172,525630.765,64
"354","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,314.321441170774,"7/8/2019","B8",42.91978697,-92.68595263,4751955.172,525630.765,64
"355","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,314.321441170774,"7/8/2019","B8",42.91978697,-92.68595263,4751955.172,525630.765,63
"356","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,314.321441170774,"7/8/2019","B8",42.91978697,-92.68595263,4751955.172,525630.765,69
"357","T8",4751595.309,525539.333,42.91654944,-92.68708931,3,0,42.5205182475498,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,70
"358","T8",4751595.309,525539.333,42.91654944,-92.68708931,2,56,42.5205182475498,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,87
"359","T8",4751595.309,525539.333,42.91654944,-92.68708931,1,110,42.5205182475498,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,86
"360","T8",4751595.309,525539.333,42.91654944,-92.68708931,4,300,42.5205182475498,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,67
"361","T7",4751587.388,525295.045,42.91648625,-92.69008267,1,134,71.0707141418603,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,69
"362","T5",4751833.976,525536.961,42.91869874,-92.6871075,3,39,140.782997160716,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,67
"363","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,140.782997160716,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,82
"364","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,140.782997160716,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,93
"365","T5",4751833.976,525536.961,42.91869874,-92.6871075,7,173,140.782997160716,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,65
"366","T5",4751833.976,525536.961,42.91869874,-92.6871075,6,240,140.782997160716,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,63
"367","T5",4751833.976,525536.961,42.91869874,-92.6871075,5,289,140.782997160716,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,60.5
"368","T5",4751833.976,525536.961,42.91869874,-92.6871075,4,346,140.782997160716,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,71
"369","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,221.989354173974,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,63.5
"370","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,221.989354173974,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,66.5
"371","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,314.187039271082,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,72
"372","T9",4751590.716,525762.766,42.91650056,-92.68435203,4,212,314.187039271082,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,64.5
"373","T9",4751590.716,525762.766,42.91650056,-92.68435203,2,341,314.187039271082,"7/8/2019","A7",42.91755382,-92.68583167,4751707.225,525641.563,65
"374","T5",4751833.976,525536.961,42.91869874,-92.6871075,3,39,46.9570804470184,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,70
"375","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,46.9570804470184,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,69.5
"376","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,135.083218753333,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,66
"377","T3",4752050.3,525755.365,42.92063941,-92.68442159,3,190,223.81534083197,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,57.5
"378","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,223.81534083197,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,63
"379","T3",4752050.3,525755.365,42.92063941,-92.68442159,1,301,223.81534083197,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,64
"380","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,314.746999853917,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,63
"381","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,314.746999853917,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,66.5
"382","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,314.746999853917,"7/8/2019","B7",42.91964125,-92.68572938,4751939.059,525649.046,73
"383","T8",4751595.309,525539.333,42.91654944,-92.68708931,3,0,42.2530846765498,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,65.5
"384","T8",4751595.309,525539.333,42.91654944,-92.68708931,2,56,42.2530846765498,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,79
"385","T8",4751595.309,525539.333,42.91654944,-92.68708931,1,110,42.2530846765498,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,77
"386","T7",4751587.388,525295.045,42.91648625,-92.69008267,1,134,69.2191829319455,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,67
"387","T4",4751820.777,525286.266,42.91858823,-92.6901797,2,124,104.57845680467,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,58
"388","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,132.143290332875,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,80
"389","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,132.143290332875,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,93
"390","T5",4751833.976,525536.961,42.91869874,-92.6871075,7,173,132.143290332875,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,67.5
"391","T5",4751833.976,525536.961,42.91869874,-92.6871075,5,289,132.143290332875,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,63
"392","T5",4751833.976,525536.961,42.91869874,-92.6871075,4,346,132.143290332875,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,73
"393","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,222.221653915989,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,68
"394","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,222.221653915989,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,74
"395","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,222.221653915989,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,62
"396","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,322.456437953009,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,75
"397","T9",4751590.716,525762.766,42.91650056,-92.68435203,2,341,322.456437953009,"7/8/2019","A8",42.9177224,-92.68563428,4751726.005,525657.604,65.5
"398","T5",4751833.976,525536.961,42.91869874,-92.6871075,3,39,55.933742354536,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,71.5
"399","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,55.933742354536,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,73
"400","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,55.933742354536,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,70
"401","T5",4751833.976,525536.961,42.91869874,-92.6871075,6,240,55.933742354536,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,64
"402","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,134.804383524244,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,67
"403","T3",4752050.3,525755.365,42.92063941,-92.68442159,3,190,214.70930538314,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,64
"404","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,214.70930538314,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,66
"405","T3",4752050.3,525755.365,42.92063941,-92.68442159,1,301,214.70930538314,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,63
"406","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,315.113674673892,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,74.5
"407","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,315.113674673892,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,74
"408","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,315.113674673892,"7/8/2019","B6",42.91949073,-92.68550809,4751922.411,525667.169,84
"409","T8",4751595.309,525539.333,42.91654944,-92.68708931,2,56,42.3158610570979,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,77
"410","T8",4751595.309,525539.333,42.91654944,-92.68708931,1,110,42.3158610570979,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,73.5
"411","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,123.397991943252,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,75
"412","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,123.397991943252,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,91
"413","T5",4751833.976,525536.961,42.91869874,-92.6871075,7,173,123.397991943252,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,64.5
"414","T5",4751833.976,525536.961,42.91869874,-92.6871075,4,346,123.397991943252,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,70
"415","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,222.110724059245,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,73
"416","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,222.110724059245,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,79
"417","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,222.110724059245,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,66
"418","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,222.110724059245,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,64
"419","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,330.425646479669,"7/8/2019","A9",42.91788702,-92.68542641,4751744.349,525674.501,80
"420","T5",4751833.976,525536.961,42.91869874,-92.6871075,3,39,64.3744067752059,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,75
"421","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,64.3744067752059,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,74.5
"422","T5",4751833.976,525536.961,42.91869874,-92.6871075,8,115,64.3744067752059,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,66
"423","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,64.3744067752059,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,74.5
"424","T5",4751833.976,525536.961,42.91869874,-92.6871075,6,240,64.3744067752059,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,65
"425","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,134.997251176055,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,67
"426","T3",4752050.3,525755.365,42.92063941,-92.68442159,3,190,206.291959235857,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,65
"427","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,206.291959235857,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,66
"428","T3",4752050.3,525755.365,42.92063941,-92.68442159,1,301,206.291959235857,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,62.5
"429","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,314.769273382515,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,69
"430","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,314.769273382515,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,92
"431","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,314.769273382515,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,92
"432","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,314.769273382515,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,98
"433","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,346.180011784022,"7/8/2019","B5",42.91933248,-92.68530331,4751904.901,525683.948,67
"434","T8",4751595.309,525539.333,42.91654944,-92.68708931,2,56,42.3214476596877,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,70
"435","T8",4751595.309,525539.333,42.91654944,-92.68708931,1,110,42.3214476596877,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,68
"436","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,115.187806727656,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,73
"437","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,115.187806727656,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,90.5
"438","T5",4751833.976,525536.961,42.91869874,-92.6871075,7,173,115.187806727656,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,67
"439","T5",4751833.976,525536.961,42.91869874,-92.6871075,4,346,115.187806727656,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,69
"440","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,151.571295620707,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,57
"441","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,222.04529643622,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,84
"442","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,222.04529643622,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,90
"443","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,222.04529643622,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,77
"444","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,222.04529643622,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,69
"445","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,337.610117355282,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,82
"446","T9",4751590.716,525762.766,42.91650056,-92.68435203,4,212,337.610117355282,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,64
"447","T9",4751590.716,525762.766,42.91650056,-92.68435203,2,341,337.610117355282,"7/8/2019","A10",42.91804987,-92.68522358,4751762.495,525690.988,64
"448","T5",4751833.976,525536.961,42.91869874,-92.6871075,3,39,72.1115113564032,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,71
"449","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,72.1115113564032,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,69.5
"450","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,72.1115113564032,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,73
"451","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,134.929010407626,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,68.5
"452","T3",4752050.3,525755.365,42.92063941,-92.68442159,3,190,198.385882919246,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,70
"453","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,198.385882919246,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,67
"454","T3",4752050.3,525755.365,42.92063941,-92.68442159,1,301,198.385882919246,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,62
"455","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,314.912936928728,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,80
"456","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,314.912936928728,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,105
"457","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,314.912936928728,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,106
"458","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,314.912936928728,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,113
"459","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,348.650739336322,"7/8/2019","B4",42.91917666,-92.6850855,4751887.664,525701.789,69
"460","T8",4751595.309,525539.333,42.91654944,-92.68708931,2,56,42.3169262935489,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,68
"461","T5",4751833.976,525536.961,42.91869874,-92.6871075,2,97,107.545787272211,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,68
"462","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,107.545787272211,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,86
"463","T5",4751833.976,525536.961,42.91869874,-92.6871075,7,173,107.545787272211,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,64
"464","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,221.965168549749,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,97.5
"465","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,221.965168549749,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,103
"466","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,221.965168549749,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,88
"467","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,221.965168549749,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,84
"468","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,344.108797469917,"7/8/2019","A11",42.91821503,-92.68501853,4751780.898,525707.655,83
"469","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,79.0571286057419,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,69
"470","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,134.915282005055,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,63.5
"471","T3",4752050.3,525755.365,42.92063941,-92.68442159,3,190,191.308405226955,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,67
"472","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,191.308405226955,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,65
"473","T3",4752050.3,525755.365,42.92063941,-92.68442159,1,301,191.308405226955,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,60
"474","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,314.977024810908,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,91
"475","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,314.977024810908,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,117
"476","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,314.977024810908,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,118
"477","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,314.977024810908,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,123.5
"478","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,351.510008659623,"7/8/2019","B3",42.91901626,-92.68486482,4751869.919,525719.867,69.5
"479","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,100.731780950066,"7/8/2019","A12",42.91838018,-92.68481248,4751799.301,525724.403,81
"480","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,143.256828984619,"7/8/2019","A12",42.91838018,-92.68481248,4751799.301,525724.403,62
"481","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,221.726041039585,"7/8/2019","A12",42.91838018,-92.68481248,4751799.301,525724.403,111.5
"482","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,221.726041039585,"7/8/2019","A12",42.91838018,-92.68481248,4751799.301,525724.403,115
"483","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,221.726041039585,"7/8/2019","A12",42.91838018,-92.68481248,4751799.301,525724.403,102
"484","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,221.726041039585,"7/8/2019","A12",42.91838018,-92.68481248,4751799.301,525724.403,97
"485","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,349.829481395403,"7/8/2019","A12",42.91838018,-92.68481248,4751799.301,525724.403,81
"486","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,134.933089328308,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,59
"487","T3",4752050.3,525755.365,42.92063941,-92.68442159,3,190,185.391724128948,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,60.5
"488","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,185.391724128948,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,61
"489","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,314.831421181232,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,113
"490","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,314.831421181232,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,132
"491","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,314.831421181232,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,133
"492","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,314.831421181232,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,141
"493","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,354.695396142559,"7/8/2019","B2",42.91885901,-92.68465105,4751852.523,525737.379,73
"494","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,94.8744569340871,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,72.5
"495","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,138.981713474321,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,58.5
"496","T3",4752050.3,525755.365,42.92063941,-92.68442159,3,190,183.804939084097,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,60.5
"497","T3",4752050.3,525755.365,42.92063941,-92.68442159,2,240,183.804939084097,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,61
"498","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,221.360113019608,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,129
"499","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,221.360113019608,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,130
"500","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,221.360113019608,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,115
"501","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,221.360113019608,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,116
"502","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,354.674519537087,"7/8/2019","A13",42.91854286,-92.68461199,4751817.427,525740.699,78
"503","T6",4751834.521,525755.689,42.91869629,-92.68442754,4,117,0,"7/8/2019","B1",42.91869629,-92.68442754,4751834.521,525755.689,162.5
"504","T6",4751834.521,525755.689,42.91869629,-92.68442754,3,238,0,"7/8/2019","B1",42.91869629,-92.68442754,4751834.521,525755.689,159
"505","T6",4751834.521,525755.689,42.91869629,-92.68442754,2,289,0,"7/8/2019","B1",42.91869629,-92.68442754,4751834.521,525755.689,167
"506","T6",4751834.521,525755.689,42.91869629,-92.68442754,1,346,0,"7/8/2019","B1",42.91869629,-92.68442754,4751834.521,525755.689,167
"507","T5",4751833.976,525536.961,42.91869874,-92.6871075,1,159,90.0706126906437,"7/8/2019","B1",42.91869629,-92.68442754,4751834.521,525755.689,73.5
"508","T2",4752058.259,525528.872,42.92071869,-92.68719639,1,108,134.924743734756,"7/8/2019","B1",42.91869629,-92.68442754,4751834.521,525755.689,60.5
"509","T9",4751590.716,525762.766,42.91650056,-92.68435203,1,37,358.557360891477,"7/8/2019","B1",42.91869629,-92.68442754,4751834.521,525755.689,66
